Recipe_ID,calories,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate
265999,511.0,19.8,9.0,55,1748,96,56.4,1.8,22.9,8,499,3,268,3,0,4,0,14,8
228115,446.0,24.1,13.0,59,796,164,36.7,2.2,19.9,2,566,0,498,3,0,7,0,31,83
228367,93.0,1.8,0.0,23,359,207,8.8,2.1,10.4,1,1621,6,37,2,0,5,0,18,17
221294,753.0,36.9,18.0,180,1788,477,67.8,5.2,37.9,5,1849,49,621,6,1,11,0,55,141
222598,322.0,11,5.0,19,994,501,44.4,7.7,12.8,3,963,20,224,3,0,5,0,69,83
73350,866.0,45.9,17.0,160,2042,644,73.2,7.2,39.2,5,942,9,617,7,1,11,0,92,153
169293,813.0,47.6,27.0,145,1789,535,57.1,3,38.5,1,1564,16,426,4,1,18,1,56,115
230975,428.0,9.9,4.0,8,895,481,72.5,7.9,12.4,3,1081,6,147,6,1,7,0,54,177
50435,808.0,36.5,14.0,103,2255,726,76.7,7.2,40.4,6,662,4,490,7,1,16,0,76,204
270722,635.0,19.6,3.0,0,1396,1420,112.6,23.1,26.4,8,1230,41,142,7,0,35,5,189,310
241260,556.0,32.2,15.0,106,1295,388,33.2,2.1,31.2,4,417,2,280,4,0,12,0,43,69
68611,553.0,36.9,15.0,122,1346,891,17.7,8.5,37.3,6,1573,44,340,3,1,13,1,51,34
13376,205.0,1.4,0.0,23,1091,239,29.6,8.6,16.9,2,245,4,62,3,0,7,0,29,23
216642,172.0,9.6,5.0,24,857,457,12.1,2.8,8.5,6,5508,16,173,5,0,3,0,23,18
77107,262.0,4.9,1.0,57,1365,442,28.9,5.4,24.6,5,707,17,66,3,0,11,1,60,19
13354,299.0,7.5,3.0,26,1377,406,38.5,11.4,18,5,524,27,75,4,0,4,0,32,54
232323,370.0,7,2.0,62,1125,845,48.8,9.2,28.9,13,2823,49,86,5,0,14,1,62,48
13162,295.0,17.2,7.0,88,610,720,18.4,4.8,17.6,9,6583,54,104,4,0,8,0,46,67
172445,388.0,25.8,8.0,125,1391,616,17.4,2.5,20.1,8,4571,12,37,4,0,7,0,34,27
272207,278.0,9.5,1.0,112,925,871,15.5,3.8,33.2,2,4936,24,96,14,0,11,1,63,76
218545,331.0,7.9,4.0,62,1302,650,37,7.7,26,8,1518,14,110,6,0,10,0,53,82
223076,220.0,5.9,2.0,37,829,335,25.7,5.1,17.6,5,769,6,67,4,0,7,0,34,30
15155,303.0,15.9,6.0,48,629,591,27.4,5.3,15.1,8,668,26,42,3,0,6,0,36,57
262305,425.0,21.9,6.0,32,1007,715,42,7,16,5,4789,34,196,3,0,7,0,57,155
232452,285.0,10.5,2.0,0,1967,1248,44.7,9.1,5.8,16,3487,199,95,2,0,3,1,56,128
219755,390.0,10.2,2.0,86,2588,616,43.8,9.3,31.9,3,5031,19,107,4,0,11,1,57,47
20422,509.0,25,8.0,60,1839,751,46.3,10.3,27.9,3,2743,13,351,4,0,14,1,114,68
12949,462.0,29.8,9.0,102,603,1023,9,1.9,37.6,5,850,105,57,2,1,17,1,51,33
13231,360.0,21.2,3.0,0,1244,916,37,10.4,9.6,5,1346,22,80,2,0,6,0,76,94
214706,538.0,18.9,7.0,92,856,1353,59.1,8.2,32.4,9,879,68,76,6,0,15,1,90,61
166075,524.0,26.3,14.0,94,2137,634,43,10.1,31.1,2,986,24,368,5,0,10,0,91,111
214084,186.0,1.2,0.0,0.5,261,715,33.7,10.6,11.9,3,170,16,60,4,0,4,0,64,217
218832,382.0,19.8,7.0,63,1152,548,27.4,8.2,22.8,9,1843,16,106,6,0,4,0,22,14
20947,74.0,5.6,3.0,13,135,97,3.3,1.1,3,0,224,3,75,0,0,1,0,9,12
17216,415.0,28.3,14.0,85,811,565,21.6,6,19.6,2,1368,12,151,4,0,7,0,52,32
24667,62.0,5.4,3.0,15,128,35,1.5,0.1,1.9,0,221,0,46,0,0,0,0,2,2
17242,347.0,31,19.0,87,759,263,8.5,0.7,9.7,2,1226,1,223,1,0,2,0,19,18
222324,42.0,0.2,0.0,0,3,160,11.5,2.2,0.8,6,662,44,23,0,0,1,0,11,22
237462,19.0,0.2,0.0,0,150,203,4.1,1.1,0.8,2,736,12,12,0,0,1,0,10,14
23960,17.0,1.5,0.0,0,188,40,0.9,0.3,0.2,0,151,4,5,0,0,0,0,2,4
17004,56.0,0.6,0.0,0,971,482,10.5,3.2,1.9,6,1569,59,31,1,0,1,0,26,30
19686,201.0,8.5,1.0,0,148,231,29.8,3.2,3.9,2,174,11,65,1,0,2,0,66,26
217797,22.0,0.3,0.0,0.5,25,200,4.1,1.8,1.9,2,767,8,24,2,0,1,0,13,42
218342,62.0,4.8,3.0,17,166,64,1.4,0.1,3.6,1,191,2,64,0,0,1,0,6,3
149184,478.0,34.8,12.0,70,1797,271,23,3.1,14.2,7,342,6,119,3,0,6,0,18,10
16502,481.0,27.4,9.0,26,1259,463,48.7,6.3,12.3,5,908,11,274,2,0,2,0,90,44
258392,149.0,11.8,2.0,0,164,447,12.1,5.6,2.3,2,314,13,15,1,0,2,0,28,69
181298,90.0,7,1.0,0,15,303,7.5,4,1.4,2,230,11,15,1,0,1,0,19,46
24605,865.0,87.3,18.0,71,1176,148,11.2,1.5,11.8,1,1180,4,288,2,0,3,0,21,37
97561,211.0,13.8,8.0,37,785,326,12.7,3.8,10.1,2,736,5,229,2,0,2,0,33,16
213719,198.0,14.9,2.0,0,49,598,19,8.5,2.5,7,568,32,29,1,0,3,0,36,91
215113,30.0,0.2,0.0,0,3,156,7.1,1,0.9,4,927,19,12,0,0,1,0,8,11
54081,334.0,12.9,2.0,3,907,585,41.8,6.7,17,6,358,6,150,2,0,4,0,78,45
17049,394.0,29.6,15.0,88,553,392,13.1,3.7,19,1,816,6,222,3,0,7,0,41,20
218741,48.0,3.8,1.0,0,3,165,3.7,2.1,0.7,1,89,5,7,0,0,1,0,11,24
22304,109.0,5,3.0,11,209,82,11.4,1.1,4.6,1,359,9,106,1,0,2,0,10,28
25545,788.0,48.5,19.0,116,1576,712,57.1,7.2,31.8,6,618,7,462,4,0,11,0,139,35
216433,664.0,37.8,15.0,97,628,582,51.5,7.6,31.1,3,543,9,314,3,0,12,1,105,29
278719,170.0,3,1.0,43,1290,328,17.5,3.2,18.3,3,1090,9,61,3,0,11,0,42,11
16953,381.0,8.4,5.0,46,530,236,42.1,2.6,21.7,1,19,1,98,3,0,10,0,33,93
244857,472.0,21.5,6.0,27,1226,853,56,12.6,23.9,4,506,13,410,4,0,8,0,100,108
278665,199.0,13.1,5.0,30,617,370,10.6,1.3,9.4,1,11,11,12,1,0,4,0,19,11
21153,684.0,29.2,6.0,6,1707,1272,92.1,19.6,20.6,5,10922,47,319,9,1,10,1,128,251
274379,317.0,8.3,1.0,48,942,298,44.3,1.9,18.3,12,231,9,36,2,0,12,0,44,9
279443,231.0,1.2,0.0,0,205,1085,42.8,10.8,13.6,5,687,18,119,5,0,4,0,121,314
236963,290.0,13.6,5.0,105,960,398,7.8,1.4,32.1,3,407,16,36,5,0,7,0,34,15
272453,517.0,25.4,8.0,81,521,691,45.2,8,29.3,5,2404,48,314,6,1,9,1,108,45
233034,518.0,14.1,3.0,69,1117,348,60.1,3.3,34.1,0,24,0,56,4,1,21,1,51,124
16166,621.0,39.7,15.0,184,917,1077,6.6,1.6,55.8,2,979,18,59,8,0,18,1,71,28
216357,338.0,21.4,8.0,259,1049,336,17.6,1.4,18.4,2,536,9,132,3,0,6,0,26,62
235246,505.0,26.8,8.0,113,989,599,25.5,1.9,36.7,6,502,16,58,3,1,15,1,46,48
216898,933.0,59,24.0,108,1776,1007,69.1,10,35.1,10,3094,13,789,5,0,9,1,123,47
233023,519.0,25.1,9.0,77,1272,270,43.5,6.3,26.5,2,322,1,60,3,0,8,0,18,13
217121,306.0,8,3.0,57,1372,434,42.2,4,16.3,8,1142,1,202,3,0,0,0,44,26
269262,322.0,10.9,3.0,68,709,307,33.6,4.8,23.3,1,141,5,78,2,0,9,0,70,11
256560,570.0,28.3,7.0,16,882,1134,66.4,17.6,18.3,4,1045,22,195,5,1,8,0,99,243
263660,395.0,8.4,3.0,0,1158,450,57.5,9.4,21.9,2,733,11,99,4,0,4,0,59,47
231251,534.0,29.7,16.0,95,1160,450,38.4,1.8,28.6,9,924,5,348,3,0,9,0,33,67
17245,876.0,50.2,13.0,213,349,901,45.7,3.1,57.6,4,1231,41,88,6,0,33,1,88,141
17561,248.0,11,4.0,69,1022,831,11.1,2.8,26.7,5,441,28,47,3,0,10,1,50,22
73708,321.0,21.4,11.0,71,503,259,12.2,1.3,19.6,1,704,3,275,2,0,6,0,34,28
275436,713.0,42.2,20.0,139,1950,728,44.2,2.5,37.9,8,1686,33,288,4,1,17,1,57,93
13704,516.0,15.3,7.0,59,1501,527,54.2,4.2,27.7,2,515,16,305,4,0,10,0,44,109
19764,920.0,38,17.0,59,1659,1125,103.6,24.9,42.4,3,1129,14,548,9,1,13,0,205,454
223009,629.0,40.6,19.0,107,1256,264,36.2,1.9,30.7,3,692,0,392,2,0,7,0,25,16
258192,657.0,25.9,14.0,112,1397,430,73.1,7.7,43.3,12,721,0,464,3,0,14,0,87,30
269261,683.0,33.3,12.0,70,1135,663,70.8,8.3,29,2,1035,11,310,4,0,13,1,68,149
273336,385.0,25.3,11.0,100,694,533,12,1.9,27.3,4,1088,32,249,2,0,8,0,40,41
154582,838.0,61.4,27.0,213,1491,444,31,0.8,40,6,996,2,421,4,0,13,0,33,40
76586,443.0,14.3,5.0,82,1013,574,60.1,6.1,21,6,420,9,88,5,0,9,0,53,150
16114,657.0,41.3,13.0,77,3123,536,41.2,3.1,30.4,6,472,30,80,3,1,12,1,36,87
24889,700.0,38.5,14.0,130,1495,679,43.9,3.4,44.8,7,2311,60,313,3,0,17,1,83,33
228671,252.0,11.3,6.0,34,945,102,27,1.8,12.1,5,372,2,128,0,0,3,0,11,12
18065,392.0,19.7,5.0,239,711,334,38.3,3.5,14.8,3,703,2,136,4,0,6,0,32,110
15980,105.0,5.6,1.0,32,102,142,11.7,1.1,2.3,2,43,5,11,1,0,1,0,9,17
262335,384.0,20.1,3.0,3,725,470,45.9,5.5,18.6,4,276,14,178,3,0,8,0,122,55
263142,389.0,13.2,4.0,85,360,1077,39.7,8.1,33,13,4114,105,99,3,1,14,1,64,59
9033,438.0,10.2,4.0,48,985,463,60,4.6,25.2,2,210,15,155,3,0,14,1,48,127
258567,655.0,27.7,11.0,203,1586,607,72.5,11.1,28.9,2,710,4,241,6,1,8,0,65,173
262523,231.0,11.7,4.0,10,122,92,31,2.1,2.1,17,76,15,62,0,0,0,0,8,10
274583,557.0,33,17.0,122,837,271,31.7,1.9,32,1,1069,0,316,3,0,11,0,34,70
21098,537.0,28.9,16.0,67,852,668,44.9,4.4,25.6,6,1298,22,623,4,1,10,0,59,127
161613,681.0,42.9,24.0,255,963,1147,39.7,8,37.9,8,7262,42,564,6,0,10,1,165,146
23563,540.0,27.7,14.0,89,2266,1151,44.9,8.4,32.2,11,2080,60,470,5,0,11,1,112,51
223160,512.0,23.6,13.0,101,1183,794,44.1,5,34,15,1174,132,496,3,0,12,1,100,48
222094,384.0,7.5,4.0,53,1445,694,59.6,9.1,30,5,786,20,177,4,0,13,1,99,67
258272,515.0,26.9,11.0,79,631,456,30.9,1.9,28.8,3,367,54,407,4,0,8,0,35,61
258274,815.0,44.5,15.0,113,2560,1392,62.2,15.9,48.7,11,2316,69,144,7,0,14,1,133,106
232811,413.0,16.5,9.0,57,1053,307,43.8,2.8,21.9,8,827,13,153,2,0,6,0,25,70
54865,483.0,24.9,10.0,37,1578,474,53,3.3,18.4,4,375,32,286,3,0,7,0,28,81
51156,321.0,17.8,10.0,49,393,486,27.1,4.2,14.7,2,5754,16,417,2,0,4,0,93,123
15500,647.0,29.4,16.0,101,500,486,64.1,7.2,33.3,3,801,9,527,3,0,12,0,101,74
106528,783.0,36.2,17.0,86,1678,461,80.2,4.8,33,4,845,11,528,6,1,16,0,60,164
8969,576.0,28.5,15.0,91,1508,553,46.6,3.8,33.4,4,1017,11,468,4,0,13,0,61,102
146092,605.0,32.8,11.0,75,707,1175,40.3,6.7,38.2,2,1348,28,339,4,0,17,1,151,146
85837,763.0,21.7,8.0,32,1623,398,122.5,10.1,24.6,21,906,18,397,6,0,8,0,42,123
15604,520.0,30.7,17.0,98,698,332,31.5,2.4,29.2,1,1078,5,477,3,0,11,0,44,81
132097,640.0,30.1,16.0,74,832,1022,75.6,10.9,20,15,38665,39,456,5,0,7,1,116,43
265084,655.0,42.3,23.0,144,432,649,49.7,7.9,23.2,7,1163,19,401,2,0,9,0,105,25
232121,614.0,31.1,17.0,129,1216,626,41.5,12.7,44.3,2,1121,23,659,5,0,12,1,89,74
86782,670.0,34.5,15.0,321,707,822,35.7,5,53.7,3,1415,9,442,4,0,26,1,108,56
216898,933.0,59,24.0,108,1776,1007,69.1,10,35.1,10,3094,13,789,5,0,9,1,123,47
263660,395.0,8.4,3.0,0,1158,450,57.5,9.4,21.9,2,733,11,99,4,0,4,0,59,47
277020,544.0,33.9,20.0,193,1241,345,32.7,2.3,26.6,3,1677,23,382,4,0,9,0,49,79
16457,390.0,23.9,12.0,54,210,661,35.9,5.2,10.8,4,6169,46,225,1,0,5,0,61,45
169982,658.0,24.1,12.0,103,1540,598,74.6,5.6,36.4,4,798,6,363,7,1,10,0,60,146
148071,347.0,10.3,6.0,24,1144,215,62,5.9,14,1,347,6,186,2,0,3,0,58,78
245187,943.0,52.3,25.0,137,1902,645,73,4.9,44,5,1672,1,636,7,1,15,0,73,143
280234,180.0,4.9,2.0,34,603,44,19.2,0.8,13.2,1,13,0,41,1,0,1,0,6,27
85875,378.0,16.6,8.0,30,838,215,42.7,4,14.5,3,600,9,301,3,0,5,0,27,84
84995,299.0,12.8,5.0,40,468,327,30.6,2.3,14.9,1,290,2,62,2,1,7,0,30,67
232325,219.0,9.8,2.0,25,509,148,20.5,1.5,11.2,1,166,10,22,1,0,5,0,18,42
54235,318.0,16.2,9.0,30,541,176,33.6,2.3,10.6,1,461,3,46,2,0,3,0,17,66
150357,591.0,31,16.0,81,1181,501,51.5,6.6,26.8,2,646,5,417,4,0,8,0,50,87
241095,457.0,16.1,5.0,13,834,640,65.1,8.8,14.5,4,1030,39,220,5,1,6,1,70,168
276259,325.0,7.7,2.0,0,844,813,52.4,8.2,12.1,4,5748,22,190,6,1,7,0,84,226
143165,1021.0,55.2,21.0,262,1446,2055,96.4,8.8,35.5,7,1556,31,206,7,1,16,1,114,163
263638,357.0,14.3,3.0,0,1081,330,44.9,3.7,13,3,203,16,340,6,0,6,0,49,98
261944,441.0,16.3,4.0,86,995,664,41.2,6.6,33.3,2,208,3,112,5,0,12,1,64,105
264133,798.0,43.6,19.0,316,1992,1115,63.2,6.1,50.7,9,1552,12,482,6,0,9,0,116,103
203299,446.0,12.5,5.0,44,602,417,63.2,4.9,21.4,15,768,29,176,4,0,9,0,53,106
20677,428.0,21.2,8.0,208,995,366,41.1,3.1,18.4,4,619,1,287,4,0,6,0,36,104
241097,382.0,9.8,2.0,0,925,492,60.1,10.3,12.6,6,1716,13,201,7,0,4,0,31,103
262335,384.0,20.1,3.0,3,725,470,45.9,5.5,18.6,4,276,14,178,3,0,8,0,122,55
255990,336.0,14.9,6.0,74,1415,651,23.6,5,25.2,7,1143,33,76,5,0,9,0,48,14
204431,459.0,16.9,2.0,0,314,759,79.1,7.7,13,32,117,12,41,2,0,2,1,122,81
25910,207.0,13.3,2.0,0,606,486,13.2,2.5,12.8,3,2702,51,101,3,0,5,0,76,60
139601,168.0,4.7,2.0,25,601,339,10.6,1.4,15,3,163,42,30,1,0,6,1,27,22
259774,430.0,19.3,3.0,129,562,744,12.1,3.3,49.3,7,2261,82,83,5,0,31,1,59,33
140350,669.0,24.1,8.0,198,1106,830,77.2,6.8,38,6,1093,28,317,7,1,11,1,100,191
254815,341.0,22.2,3.0,0,545,666,34,8.9,5.4,5,1850,81,64,2,0,4,0,44,140
259776,449.0,15,7.0,88,1239,653,42.2,9.4,37.6,2,673,19,294,3,0,15,0,91,87
220393,457.0,11.2,2.0,2,1678,1108,77.4,18,20.5,3,1000,29,110,6,0,34,5,122,266
228905,391.0,13.9,4.0,31,1068,372,46.5,3.2,21.6,13,804,29,29,1,0,7,0,24,23
247045,851.0,29.7,13.0,113,1269,759,80.6,12.7,51.5,4,852,75,416,6,1,20,1,69,144
85937,475.0,35.7,16.0,104,532,469,4.6,1,32.8,2,764,17,280,3,0,11,0,37,23
277997,246.0,7,1.0,82,80,650,15.3,4.4,32,5,2689,124,71,4,0,14,1,56,49
218098,501.0,27.9,6.0,34,925,441,38,2.8,23.2,2,85,23,47,3,0,10,0,36,77
262366,313.0,15.1,2.0,0,411,715,39.9,8.1,17.7,4,1181,45,247,5,0,6,0,124,94
257753,585.0,23.9,5.0,94,1435,440,72.6,8.8,20.9,2,696,32,114,3,0,3,0,56,23
254814,375.0,15.2,4.0,39,664,462,39.1,2.8,19.4,8,580,33,95,3,1,9,0,36,73
268562,231.0,16.3,3.0,0,542,317,13.9,0.8,10.9,2,932,39,69,2,0,4,0,51,30
221217,242.0,12.6,3.0,71,210,262,6.1,0.5,26.5,1,288,19,27,1,0,8,0,28,10
240945,370.0,10.4,3.0,24,564,297,50.2,3.1,14.8,2,475,17,49,3,0,6,0,24,67
266145,648.0,34.1,16.0,182,1229,914,22.8,9.5,64.6,3,2050,57,491,3,0,27,1,93,86
259757,498.0,18.8,4.0,32,729,381,60.4,4.3,21.2,2,660,76,67,4,1,13,0,47,139
257952,349.0,5.5,1.0,65,400,570,46.4,7.5,29.4,6,2578,80,96,3,0,18,1,94,44
62642,325.0,17.1,7.0,72,900,751,20.4,3.5,22.6,6,7055,11,81,3,0,10,1,46,35
55856,269.0,5.2,1.0,184,462,963,18.4,3.2,36.4,3,4133,21,135,9,0,13,1,94,52
131743,315.0,22.6,8.0,59,379,440,15.6,2.4,12.8,2,746,15,56,2,0,6,0,34,29
80743,315.0,16.2,4.0,12,1152,461,37.2,5.9,8.7,4,1413,27,186,3,0,3,0,76,44
44001,407.0,10.7,2.0,53,1101,1056,44.6,10.8,33.2,4,557,44,165,7,0,11,1,109,91
85055,234.0,5.7,2.0,39,1135,907,25.9,7.2,22,9,3641,66,137,5,0,9,1,60,130
68837,225.0,5.3,1.0,139,1679,389,31.8,6,14.3,6,4074,126,173,3,0,2,0,73,29
45386,544.0,41.6,16.0,136,624,571,6.3,0.7,33.7,1,212,4,30,4,0,11,1,37,22
203762,217.0,7.2,1.0,45,1693,396,21.8,3.8,18.3,5,826,49,77,2,0,8,0,48,29
13124,373.0,20.1,7.0,78,1149,432,15.4,1.8,31.8,1,22,2,31,2,1,8,0,30,6
13351,377.0,19.1,7.0,46,943,704,30.9,8.7,23.1,3,1468,26,300,4,0,9,0,68,61
16678,362.0,16.3,6.0,48,1356,670,37.8,8.5,18.2,9,1191,22,84,5,0,5,0,25,34
26382,290.0,16.3,9.0,74,512,284,13.8,2.4,22,1,643,4,242,2,0,12,0,44,45
278888,302.0,18.4,7.0,73,2172,375,12.2,1.6,21.7,4,859,38,63,2,0,12,0,33,21
231097,606.0,25.1,7.0,160,2080,1490,42.3,6.7,51.6,6,6608,54,110,5,0,13,1,112,94
89539,262.0,10.8,3.0,45,893,472,24.7,3.8,18,4,586,20,63,2,0,8,0,51,28
70343,434.0,17.7,10.0,68,1597,826,42.3,8.8,27.2,6,1001,11,307,3,0,11,0,71,80
279296,342.0,9.9,3.0,40,1398,937,44.7,11.2,21.5,3,976,16,119,5,0,9,0,84,125
217935,292.0,8.2,1.0,7,1507,235,44,2.8,9.3,7,891,9,50,4,0,3,0,29,110
155184,226.0,6.2,1.0,59,697,248,18,3.1,24.2,2,968,4,42,2,0,11,0,35,11
214191,323.0,19.2,6.0,68,888,634,12,1.7,23.1,6,896,39,62,3,0,6,0,10,10
15840,486.0,19.8,5.0,51,1618,635,55.2,5.9,25.2,7,493,10,242,3,0,12,1,126,42
23245,315.0,16.4,6.0,80,1368,565,12.1,3.3,29.2,3,596,10,175,2,0,17,1,56,46
23874,473.0,15.3,5.0,82,2436,1414,50.3,10.1,39.6,14,2686,42,188,7,0,21,1,74,49
23922,549.0,26.5,10.0,122,1455,1163,33,3.3,43.6,4,482,40,52,5,0,16,1,81,36
279923,219.0,11,4.0,52,862,261,13.4,2.3,15.7,5,433,6,45,3,0,5,0,17,10
232554,131.0,8.1,3.0,30,418,216,3.9,1,10.2,2,165,4,13,1,0,5,0,14,7
13246,159.0,10.1,2.0,27,43,367,7.4,2,10.5,4,291,14,29,1,0,8,0,31,14
211541,346.0,16.1,5.0,88,839,740,18,3.1,32,5,838,37,60,3,1,14,1,56,40
259300,606.0,42.4,11.0,36,707,778,49.5,10.3,13.1,6,1741,107,275,3,0,5,1,102,79
57544,307.0,17.5,9.0,48,1829,775,26.2,4.4,14.7,12,1090,40,383,2,0,5,0,64,68
23876,335.0,7.7,2.0,62,841,601,37.7,9.7,31.5,8,1067,48,101,5,0,13,0,57,35
234835,317.0,12.9,3.0,27,3114,403,37.7,7.6,14.1,4,1667,74,83,5,0,5,0,67,17
257535,341.0,2.9,1.0,60,105,608,38.4,2.6,30.6,3,43162,24,121,4,0,4,0,18,21
237269,479.0,19.6,11.0,55,1056,811,55.4,12.4,22.7,2,960,17,407,4,0,4,0,104,29
142614,416.0,19.2,5.0,43,644,751,38.5,6,22.6,7,1154,55,189,3,0,7,1,59,117
213700,304.0,20.9,10.0,70,222,460,20.8,4.2,11.6,6,712,16,141,2,0,6,0,53,22
21368,638.0,39.1,15.0,244,1181,415,44.9,4.6,25.6,2,488,3,301,4,1,9,0,48,108
247151,667.0,27.9,12.0,80,1065,350,50.7,7.8,34.1,3,205,1,122,4,0,11,0,37,77
24263,556.0,33.8,15.0,116,1122,605,26.1,2.7,34.8,6,688,8,434,4,0,13,0,65,44
104850,363.0,14.5,7.0,26,732,332,45.6,6.3,13.9,3,332,2,204,3,0,5,0,45,114
237355,571.0,25,9.0,110,1611,550,58.2,6.4,28.4,8,511,6,275,5,0,8,0,50,103
88592,139.0,4.1,1.0,17,217,214,12.3,1.3,13.7,1,561,6,29,1,0,9,0,20,16
256536,173.0,8.9,2.0,40,49,296,7.4,2,15.9,3,1119,43,27,1,0,10,1,25,22
85185,537.0,34.1,14.0,343,1298,512,27.7,3.9,30.6,3,712,1,324,3,0,9,1,69,46
125658,798.0,51.9,25.0,172,1081,511,33.3,4.3,49.8,3,1493,17,542,3,0,19,1,90,44
171905,488.0,22.6,4.0,57,791,576,44.7,3.6,26.6,7,3567,11,146,4,0,16,1,67,146
237005,456.0,22.4,8.0,77,697,353,40.3,3.7,23.9,15,16,3,76,3,0,7,0,60,12
236880,492.0,38.8,15.0,224,123,323,1.2,0.2,32.1,0,61,3,14,4,0,10,0,26,13
269732,272.0,16.6,7.0,120,468,264,7.1,0.3,21.6,2,267,1,105,2,0,7,0,23,15
34759,347.0,24.4,9.0,38,248,195,23.3,3.2,9.1,0,425,0,47,3,0,5,0,39,71
257865,262.0,13.2,5.0,26,466,246,25.8,4,10.4,1,195,2,49,1,0,4,0,45,7
239930,188.0,11.2,4.0,63,621,374,2.8,0.7,18.3,2,159,3,18,2,0,8,0,24,12
230156,297.0,13.2,6.0,62,205,333,22.3,3.7,22.6,3,666,12,196,1,0,9,0,53,16
279440,348.0,8.8,1.0,0,624,413,59.2,6.9,9.8,4,1286,12,78,3,0,2,0,38,68
15512,400.0,9.2,3.0,99,1897,1166,37.3,6.1,43.2,11,2758,24,228,4,0,19,1,82,90
232869,162.0,2.4,1.0,175,2352,474,16.2,0.4,19.9,14,882,53,51,3,0,8,0,45,13
275554,174.0,10,5.0,23,407,59,13.2,1.7,6.9,2,252,2,158,0,0,1,0,20,5
279233,247.0,10.7,3.0,29,421,312,22,1.4,15.8,1,142,6,114,1,0,4,0,30,37
161707,278.0,6.7,1.0,89,465,581,17.9,3.1,36.2,12,658,8,87,4,0,17,1,65,16
240810,393.0,19.3,8.0,126,754,303,37.4,4.6,17.4,1,504,14,256,3,0,6,0,43,87
247131,703.0,27.1,10.0,84,3025,313,74.4,3.2,38.4,3,413,0,269,5,1,16,0,52,129
260505,570.0,25.5,4.0,0,1557,1290,73.9,15.5,16.8,7,1356,16,164,6,1,7,1,110,214
276053,542.0,29.1,8.0,81,503,870,38.4,8.1,34.1,5,1028,28,311,3,0,11,1,95,74
269744,289.0,13.3,7.0,41,356,303,33.4,3,15.2,7,752,7,117,2,0,5,0,56,19
274924,536.0,24,7.0,113,1139,1048,33,8.4,47.7,1,365,20,105,4,0,20,1,84,139
264946,424.0,23,8.0,57,102,680,36.4,8.6,22.8,2,295,26,109,4,0,7,1,75,58
261549,556.0,31.1,5.0,186,658,1336,59,16.4,16.2,7,17692,24,157,7,0,7,1,119,191
268947,408.0,19,5.0,372,541,798,44.3,7.5,18.9,10,1665,62,193,5,0,6,1,90,91
238718,483.0,20.3,9.0,34,1337,447,48,6.8,27.3,5,815,6,349,2,0,5,0,24,72
258431,639.0,26.2,8.0,62,13914,758,74.9,6.9,26.8,30,2618,49,97,2,1,12,1,98,29
279608,238.0,11.2,4.0,114,462,285,21.4,1.6,12.4,5,666,21,157,2,0,5,0,25,60
279442,407.0,11.7,4.0,58,2264,494,52.3,5.4,22.6,3,656,31,40,3,0,8,0,43,63
38025,394.0,21.6,3.0,119,298,722,11.9,2.9,38.2,4,3233,54,41,2,0,1,0,12,22
279231,583.0,18,5.0,49,592,883,70.2,6.1,34.7,3,2630,47,145,5,1,11,1,78,169
278843,536.0,26.1,13.0,79,1857,293,44.3,3.8,29.8,4,406,29,122,4,0,10,0,34,76
277537,415.0,27,15.0,74,1109,263,22.9,1.4,20.1,3,456,14,97,2,0,5,0,22,38
280910,191.0,10,5.0,127,785,417,12,3.3,14,5,801,64,273,1,0,3,0,28,48
15143,400.0,10,6.0,29,1075,163,49.9,5.6,15.8,1,296,1,276,4,0,4,0,29,92
140297,417.0,29.3,17.0,92,997,765,19.1,8.1,22.6,6,1336,183,627,2,0,6,1,68,73
202784,427.0,24.7,7.0,142,1610,563,11.1,2.2,39.3,8,3270,46,38,3,0,18,1,47,21
258274,815.0,44.5,15.0,113,2560,1392,62.2,15.9,48.7,11,2316,69,144,7,0,14,1,133,106
278066,331.0,17.2,6.0,69,689,880,21.5,6.8,26.2,4,577,26,126,3,0,9,1,45,47
232811,413.0,16.5,9.0,57,1053,307,43.8,2.8,21.9,8,827,13,153,2,0,6,0,25,70
232454,550.0,38.9,18.0,128,1223,583,14.4,2.5,34.5,6,2714,40,443,3,0,12,0,48,77
34357,716.0,31.9,13.0,190,1660,829,63.9,4.8,40.5,7,1704,25,435,7,1,15,1,71,153
274229,553.0,22.9,8.0,134,8936,837,42.6,3.2,42.6,14,793,38,128,5,1,17,1,63,76
257988,697.0,29.9,7.0,158,177,1140,44.2,9.7,64.1,2,1158,18,110,4,0,31,1,138,75
77154,474.0,14.9,5.0,45,1622,775,57.8,7.7,26.4,3,498,17,159,5,1,11,0,87,232
241981,420.0,15.2,8.0,376,7527,709,19.9,4,40.1,3,4876,22,193,7,0,15,1,115,47
54865,483.0,24.9,10.0,37,1578,474,53,3.3,18.4,4,375,32,286,3,0,7,0,28,81
254813,455.0,27.8,16.0,106,1265,384,28.9,3.3,24.2,4,1191,22,254,1,0,3,0,43,24
265526,252.0,15.2,6.0,165,637,171,0.9,0,26.5,1,407,2,150,2,0,11,0,18,18
